marque,model,Puissance fiscale,Carburant,Année,Boite de vitesses,etat,price
abarth,595,8,Essence,2020,Manuelle,1,242403
abarth,595,8,Essence,2020,Manuelle,1,271503
abarth,595-cabriolet,8,Essence,2020,Manuelle,1,244900
abarth,595-cabriolet,8,Essence,2020,Manuelle,1,269900
abarth,595-cabriolet,8,Essence,2020,Manuelle,1,299900
alfa-romeo,4c,14,Essence,2013,Automatique,1,757500
alfa-romeo,4c,14,Essence,2014,Automatique,1,857500
alfa-romeo,giulia,9,Diesel,2021,Automatique,1,556900
alfa-romeo,giulia,9,Diesel,2021,Automatique,1,595000
alfa-romeo,giulia,9,Essence,2022,Automatique,1,665000
alfa-romeo,giulietta,6,Diesel,2017,Manuelle,1,229900
alfa-romeo,giulietta,6,Diesel,2017,Automatique,1,249900
alfa-romeo,giulietta,6,Diesel,2017,Manuelle,1,249900
alfa-romeo,giulietta,6,Diesel,2017,Automatique,1,269900
alfa-romeo,giulietta,6,Diesel,2017,Automatique,1,269900
alfa-romeo,giulietta,8,Diesel,2017,Automatique,1,279900
alfa-romeo,stelvio,9,Diesel,2017,Automatique,1,470000
alfa-romeo,stelvio,9,Diesel,2017,Automatique,1,600000
alfa-romeo,stelvio,9,Diesel,2017,Automatique,1,650000
alfa-romeo,tonale,8,Hybride,2022,Automatique,1,394000
alfa-romeo,tonale,8,Diesel,2022,Automatique,1,379500
alfa-romeo,tonale,8,Diesel,2022,Automatique,1,406500
aston-martin,db11,,Essence,2019,Automatique,1,None
aston-martin,db11,,Essence,2019,Automatique,1,None
aston-martin,db11,,Essence,2019,Automatique,1,None
aston-martin,dbs-supperleggera,,Essence,2020,Automatique,1,None
aston-martin,dbs-supperleggera,,Essence,2020,Automatique,1,None
aston-martin,dbx,,Essence,2021,Automatique,1,None
aston-martin,vantage,,Essence,2021,Automatique,1,None
aston-martin,vantage,,Essence,2021,Automatique,1,None
audi,a1,8,Essence,2017,Automatique,1,None
audi,a1,8,Essence,2017,Automatique,1,None
audi,a1,8,Essence,2017,Automatique,1,None
audi,a3-berline,8,Diesel,2021,Automatique,1,380000
audi,a3-berline,8,Diesel,2021,Automatique,1,424000
audi,a3-berline,8,Diesel,2021,Automatique,1,466000
audi,a3-berline,8,Diesel,2021,Automatique,1,499000
audi,a3-sportback,8,Diesel,2021,Manuelle,1,327000
audi,a3-sportback,8,Diesel,2021,Manuelle,1,365000
audi,a3-sportback,8,Diesel,2021,Automatique,1,365000
audi,a3-sportback,8,Diesel,2021,Automatique,1,409000
audi,a3-sportback,8,Diesel,2021,Automatique,1,451000
audi,a3-sportback,8,Diesel,2021,Automatique,1,484000
audi,a4,8,Diesel,2020,Manuelle,1,463000
audi,a4,8,Diesel,2020,Automatique,1,483000
audi,a4,8,Diesel,2020,Automatique,1,523000
audi,a4,8,Diesel,2020,Automatique,1,640000
audi,a5-coupe,8,Diesel,2020,Automatique,1,699000
audi,a5-sportback,8,Diesel,2020,Automatique,1,522000
audi,a5-sportback,8,Diesel,2020,Automatique,1,578000
audi,a5-sportback,8,Diesel,2020,Automatique,1,583000
audi,a5-sportback,8,Diesel,2020,Automatique,1,706000
audi,a6,8,Diesel,2020,Automatique,1,540000
audi,a6,8,Diesel,2020,Automatique,1,635000
audi,a6,8,Diesel,2020,Automatique,1,717000
audi,a6,8,Diesel,2020,Automatique,1,829000
audi,a6,12,Diesel,2020,Automatique,1,925000
audi,a6,12,Diesel,2020,Automatique,1,959000
audi,a7,8,Diesel,2020,Automatique,1,780000
audi,a7,8,Diesel,2020,Automatique,1,900000
audi,a7,12,Diesel,2020,Automatique,1,1000000
audi,a7,12,Diesel,2020,Automatique,1,1100000
audi,a8,12,Diesel,2022,Automatique,1,1230000
audi,a8,12,Diesel,2022,Automatique,1,1340000
audi,a8,12,Diesel,2022,Automatique,1,1500000
audi,e-tron,22,Electrique,2022,Automatique,1,1050000
audi,e-tron,22,Electrique,2022,Automatique,1,1110000
audi,e-tron-sportback,22,Electrique,2022,Automatique,1,1110000
audi,e-tron-sportback,22,Electrique,2022,Automatique,1,1110000
audi,q2,8,Diesel,2021,Automatique,1,387000
audi,q2,8,Diesel,2021,Automatique,1,424000
audi,q2,8,Diesel,2021,Automatique,1,467000
audi,q3,8,Diesel,2020,Automatique,1,460000
audi,q3,8,Diesel,2020,Automatique,1,489000
audi,q3,8,Diesel,2020,Automatique,1,522000
audi,q3,8,Diesel,2020,Automatique,1,652000
audi,q3-sportback,8,Diesel,2020,Automatique,1,520000
audi,q3-sportback,8,Diesel,2020,Automatique,1,580000
audi,q3-sportback,8,Diesel,2020,Automatique,1,695000
audi,q5,8,Diesel,2021,Automatique,1,540000
audi,q5,8,Diesel,2021,Automatique,1,585000
audi,q5,8,Diesel,2021,Automatique,1,600000
audi,q5,8,Diesel,2021,Automatique,1,650000
audi,q5,8,Diesel,2021,Automatique,1,780000
audi,q5-sportback,8,Diesel,2021,Automatique,1,737000
audi,q5-sportback,8,Diesel,2021,Automatique,1,771000
audi,q5-sportback,8,Diesel,2021,Automatique,1,825000
audi,q5-sportback,8,Diesel,2021,Automatique,1,903000
audi,q7,12,Diesel,2020,Automatique,1,834000
audi,q7,12,Diesel,2020,Automatique,1,964000
audi,q7,12,Diesel,2020,Automatique,1,984000
audi,q7,12,Diesel,2020,Automatique,1,1049000
audi,q7,12,Diesel,2020,Automatique,1,1069000
audi,q8,12,Diesel,2019,Automatique,1,965000
audi,q8,12,Diesel,2019,Automatique,1,1050000
audi,q8,12,Diesel,2019,Automatique,1,1050000
audi,q8,12,Diesel,2019,Automatique,1,1160000
audi,q8,12,Diesel,2019,Automatique,1,1265000
audi,q8,12,Diesel,2019,Automatique,1,1350000
audi,q8-e-tron,,Electrique,2023,Automatique,1,900000
audi,q8-e-tron,,Electrique,2023,Automatique,1,1040000
audi,q8-e-tron,,Electrique,2023,Automatique,1,1150000
audi,q8-e-tron,,Electrique,2023,Automatique,1,1230000
audi,q8-e-tron-sportback,,Electrique,2023,Automatique,1,960000
audi,q8-e-tron-sportback,,Electrique,2023,Automatique,1,1100000
audi,q8-e-tron-sportback,,Electrique,2023,Automatique,1,1230000
audi,q8-e-tron-sportback,,Electrique,2023,Automatique,1,1310000
audi,sq5,8,Diesel,2021,Automatique,1,1050000
audi,sq5-sportback,8,Diesel,2021,Automatique,1,1000000
bentley,bentayga,,Diesel,2017,Automatique,1,None
bentley,bentayga,,Essence,2017,Automatique,1,None
bentley,bentayga,,Essence,2017,Automatique,1,None
bentley,flying-spur,,Essence,2017,Automatique,1,None
bentley,flying-spur,,Essence,2017,Automatique,1,None
bentley,flying-spur,,Essence,2017,Automatique,1,None
bentley,flying-spur,,Essence,2017,Automatique,1,None
bentley,mulsanne,,Essence,2017,Automatique,1,None
bentley,mulsanne,,Essence,2017,Automatique,1,None
bentley,mulsanne,,Essence,2017,Automatique,1,None
bmw,i4,,Electrique,2022,Automatique,1,815000
bmw,i4,,Electrique,2022,Automatique,1,890000
bmw,i4,25,Electrique,2022,Automatique,1,922000
bmw,i4,25,Electrique,2022,Automatique,1,978000
bmw,ix,15,Electrique,2022,Automatique,1,1005000
bmw,ix,15,Electrique,2022,Automatique,1,1120000
bmw,ix,25,Electrique,2022,Automatique,1,1177000
bmw,ix,15,Electrique,2022,Automatique,1,1309000
bmw,m2,17,Essence,2020,Automatique,1,772000
bmw,m2,17,Essence,2020,Automatique,1,850000
bmw,m5,25,Essence,2019,Automatique,1,1445000
bmw,m5,25,Essence,2019,Automatique,1,1545000
bmw,serie-1,6,Diesel,2020,Automatique,1,323000
bmw,serie-1,8,Diesel,2020,Automatique,1,339500
bmw,serie-1,6,Diesel,2020,Automatique,1,352000
bmw,serie-1,8,Diesel,2020,Automatique,1,372000
bmw,serie-1,6,Diesel,2020,Automatique,1,395000
bmw,serie-1,8,Diesel,2020,Automatique,1,414000
bmw,serie-2,8,Diesel,2019,Automatique,1,425000
bmw,serie-2,8,Diesel,2019,Automatique,1,438000
bmw,serie-2,8,Diesel,2019,Automatique,1,459000
bmw,serie-2,8,Diesel,2019,Automatique,1,470000
bmw,serie-2,17,Essence,2019,Automatique,1,567000
bmw,serie-2,17,Essence,2019,Automatique,1,615000
bmw,serie-2-gran-coupe,6,Diesel,2020,Automatique,1,357000
bmw,serie-2-gran-coupe,8,Diesel,2020,Automatique,1,377000
bmw,serie-2-gran-coupe,6,Diesel,2020,Automatique,1,397000
bmw,serie-2-gran-coupe,8,Diesel,2020,Automatique,1,416000
bmw,serie-2-gran-coupe,6,Diesel,2020,Automatique,1,439000
bmw,serie-2-gran-coupe,8,Diesel,2020,Automatique,1,459000
bmw,serie-2-gran-coupe,9,Essence,2020,Automatique,1,361000
bmw,serie-2-gran-coupe,9,Essence,2020,Automatique,1,395000
bmw,serie-2-gran-coupe,9,Essence,2020,Automatique,1,429000
bmw,serie-2-gran-coupe,11,Essence,2020,Automatique,1,675000
bmw,serie-2-gran-coupe,11,Essence,2020,Automatique,1,736000
bmw,serie-3,8,Diesel,2022,Automatique,1,417000
bmw,serie-3,8,Diesel,2022,Automatique,1,466000
bmw,serie-3,8,Diesel,2022,Automatique,1,493000
bmw,serie-3,8,Diesel,2022,Automatique,1,538000
bmw,serie-3,8,Diesel,2022,Automatique,1,606000
bmw,serie-4-cabriolet,11,Essence,2021,Automatique,1,568000
bmw,serie-4-cabriolet,11,Essence,2021,Automatique,1,621000
bmw,serie-4-cabriolet,11,Essence,2021,Automatique,1,626000
bmw,serie-4-cabriolet,11,Essence,2021,Automatique,1,654000
bmw,serie-4-cabriolet,11,Essence,2021,Automatique,1,679000
bmw,serie-4-cabriolet,11,Essence,2021,Automatique,1,711000
bmw,serie-4-gran-coupe,8,Diesel,2021,Automatique,1,535000
bmw,serie-4-gran-coupe,8,Diesel,2021,Automatique,1,587000
bmw,serie-4-gran-coupe,8,Diesel,2021,Automatique,1,666000
bmw,serie-5,11,Hybride,2022,Automatique,1,647000
bmw,serie-5,11,Hybride,2022,Automatique,1,755000
bmw,serie-5,8,Diesel,2022,Automatique,1,499900
bmw,serie-5,8,Diesel,2022,Automatique,1,571000
bmw,serie-5,8,Diesel,2022,Automatique,1,632000
bmw,serie-5,12,Diesel,2022,Automatique,1,683000
bmw,serie-5,8,Diesel,2022,Automatique,1,685000
bmw,serie-5,12,Diesel,2022,Automatique,1,735000
bmw,serie-5,12,Diesel,2022,Automatique,1,778000
bmw,serie-7,17,Hybride,2019,Automatique,1,1300000
bmw,serie-7,17,Hybride,2019,Automatique,1,1355000
bmw,serie-7,17,Hybride,2019,Automatique,1,1400000
bmw,serie-7,17,Hybride,2019,Automatique,1,1440000
bmw,serie-7,17,Hybride,2019,Automatique,1,1455000
bmw,serie-7,12,Diesel,2019,Automatique,1,1010000
bmw,serie-7,12,Diesel,2019,Automatique,1,1120000
bmw,serie-7,12,Diesel,2019,Automatique,1,1160000
bmw,serie-7,12,Diesel,2019,Automatique,1,1210000
bmw,serie-7,12,Diesel,2019,Automatique,1,1275000
bmw,serie-7,12,Diesel,2019,Automatique,1,1325000
bmw,serie-8,12,Diesel,2020,Automatique,1,1315000
bmw,serie-8,12,Diesel,2020,Automatique,1,1365000
bmw,serie-8,25,Essence,2020,Automatique,1,1519000
bmw,serie-8-cabriolet,25,Essence,2020,Automatique,1,1660000
bmw,serie-8-cabriolet,25,Essence,2020,Automatique,1,2175000
bmw,serie-8-gran-coupe,12,Diesel,2022,Automatique,1,1271000
bmw,serie-8-gran-coupe,12,Diesel,2022,Automatique,1,1380000
bmw,serie-8-gran-coupe,25,Essence,2022,Automatique,1,1523000
bmw,serie-8-gran-coupe,25,Essence,2022,Automatique,1,1575000
bmw,serie-8-gran-coupe,25,Essence,2022,Automatique,1,1790000
bmw,serie-8-gran-coupe,25,Essence,2022,Automatique,1,2042000
bmw,x2,8,Diesel,2018,Automatique,1,429000
bmw,x2,8,Diesel,2018,Automatique,1,488000
bmw,x2,8,Diesel,2018,Automatique,1,488000
bmw,x2,8,Diesel,2018,Automatique,1,498000
bmw,x2,8,Diesel,2018,Automatique,1,536000
bmw,x2,8,Diesel,2018,Automatique,1,536000
bmw,x2,8,Diesel,2018,Automatique,1,537000
bmw,x2,8,Diesel,2018,Automatique,1,575000
bmw,x2,8,Diesel,2018,Automatique,1,575000
bmw,x3,8,Diesel,2021,Automatique,1,470500
bmw,x3,8,Diesel,2021,Automatique,1,504000
bmw,x3,8,Diesel,2021,Automatique,1,524000
bmw,x3,8,Diesel,2021,Automatique,1,568000
bmw,x4,8,Diesel,2021,Automatique,1,618000
bmw,x4,8,Diesel,2021,Automatique,1,714000
bmw,x5,17,Hybride,2022,Automatique,1,886000
bmw,x5,17,Hybride,2022,Automatique,1,912000
bmw,x5,17,Hybride,2022,Automatique,1,939000
bmw,x5,17,Hybride,2022,Automatique,1,963000
bmw,x5,8,Diesel,2019,Automatique,1,708000
bmw,x5,8,Diesel,2019,Automatique,1,748000
bmw,x5,12,Diesel,2022,Automatique,1,773000
bmw,x5,8,Diesel,2019,Automatique,1,785000
bmw,x5,12,Diesel,2022,Automatique,1,800000
bmw,x5,8,Diesel,2022,Automatique,1,815000
bmw,x5,12,Diesel,2022,Automatique,1,838000
bmw,x5,12,Diesel,2019,Automatique,1,839000
bmw,x5,12,Diesel,2022,Automatique,1,865000
bmw,x5,12,Diesel,2019,Automatique,1,869000
bmw,x5,12,Diesel,2022,Automatique,1,905000
bmw,x5,12,Diesel,2022,Automatique,1,935000
bmw,x5,17,Essence,2022,Automatique,1,806000
bmw,x5,17,Essence,2022,Automatique,1,839000
bmw,x5,17,Essence,2022,Automatique,1,884000
bmw,x5,17,Essence,2022,Automatique,1,919000
bmw,x6,12,Diesel,2020,Automatique,1,855000
bmw,x6,12,Diesel,2020,Automatique,1,941000
bmw,x6,12,Diesel,2020,Automatique,1,967000
bmw,x6,17,Essence,2020,Automatique,1,880000
bmw,x6,17,Essence,2020,Automatique,1,967000
bmw,x6,17,Essence,2020,Automatique,1,995000
bmw,x7,12,Diesel,2020,Automatique,1,950000
bmw,x7,12,Diesel,2020,Automatique,1,1120000
bmw,x7,12,Diesel,2020,Automatique,1,1155000
bmw,x7,12,Diesel,2020,Automatique,1,1295000
bmw,x7,12,Diesel,2020,Automatique,1,1515000
bmw,z4,11,Essence,2020,Automatique,1,559000
bmw,z4,11,Essence,2020,Automatique,1,657000
bmw,z4,11,Essence,2020,Automatique,1,660000
bmw,z4,11,Essence,2020,Automatique,1,766000
bmw,z4,17,Essence,2020,Automatique,1,830000
byd,atto3,,Electrique,2023,,1,399000
byd,atto3,,Electrique,2023,,1,419000
byd,atto3,,Electrique,2023,,1,449000
byd,han,,Electrique,2023,,1,739000
byd,seal,,Electrique,2023,,1,549000
byd,seal,,Electrique,2023,,1,599000
byd,t3,,Electrique,2023,,1,399000
byd,tang,,Electrique,2023,,1,699000
chery,tiggo-2-pro,9,Essence,2022,Manuelle,1,155000
chery,tiggo-2-pro,9,Essence,2022,Manuelle,1,166000
chery,tiggo-2-pro,9,Essence,2022,Manuelle,1,189000
chery,tiggo-4-pro,9,Essence,2022,Automatique,1,235000
chery,tiggo-7-pro,9,Essence,2022,Automatique,1,263000
chery,tiggo-7-pro,9,Essence,2022,Automatique,1,295000
chery,tiggo-8-pro,11,Essence,2022,Automatique,1,345000
chery,tiggo-8-pro,11,Essence,2022,Automatique,1,430000
citroen,ami,2,Electrique,2021,Automatique,1,100900
citroen,ami-buggy,2,Electrique,2023,Automatique,1,120000
citroen,berlingo,6,Diesel,2019,Manuelle,1,199900
citroen,berlingo,6,Diesel,2019,Manuelle,1,189900
citroen,berlingo,6,Diesel,2019,Manuelle,1,245500
citroen,berlingo,6,Diesel,2019,Manuelle,1,235900
citroen,berlingo-vul,6,Diesel,2022,Manuelle,1,225000
citroen,c-elysee,6,Diesel,2016,Manuelle,1,151900
citroen,c1,6,Essence,2017,Manuelle,1,None
citroen,c3,6,Diesel,2020,Manuelle,1,178900
citroen,c3,6,Diesel,2020,Manuelle,1,180000
citroen,c3,6,Diesel,2020,Manuelle,1,184900
citroen,c3,6,Essence,2020,Manuelle,1,177900
citroen,c3-aircross,6,Diesel,2021,Automatique,1,228900
citroen,c4,6,Diesel,2021,Automatique,1,281900
citroen,c4,6,Diesel,2021,Automatique,1,263900
citroen,c4,6,Diesel,2021,Automatique,1,273900
citroen,c4-x,6,Diesel,2023,Automatique,1,272900
citroen,c4-x,6,Diesel,2023,Automatique,1,292900
citroen,c5-aircross,6,Diesel,2022,Automatique,1,306900
citroen,c5-aircross,6,Diesel,2022,Automatique,1,327900
citroen,c5-aircross,8,Diesel,2022,Automatique,1,359900
citroen,jumper,9,Diesel,2021,Manuelle,1,299900
citroen,jumper,9,Diesel,2020,Manuelle,1,309000
citroen,jumper,9,Diesel,2020,Manuelle,1,337000
citroen,jumper,9,Diesel,2020,Manuelle,1,337000
citroen,jumpy,6,Diesel,2020,Manuelle,1,249900
citroen,jumpy,6,Diesel,2020,Manuelle,1,309900
citroen,nemo,70,Diesel,2016,Manuelle,1,None
citroen,spacetourer,6,Diesel,2020,Manuelle,1,309900
citroen,spacetourer,6,Diesel,2020,Manuelle,1,334900
dacia,duster,6,Diesel,2022,Manuelle,1,179090
dacia,duster,6,Diesel,2021,Manuelle,1,201960
dacia,duster,6,Diesel,2021,Automatique,1,210870
dacia,duster,6,Diesel,2021,Manuelle,1,219285
dacia,duster,6,Diesel,2021,Automatique,1,223740
dacia,duster,6,Diesel,2021,Automatique,1,234630
dacia,duster,6,Diesel,2021,Automatique,1,236610
dacia,lodgy,7,Diesel,2016,Manuelle,1,138775
dacia,lodgy,7,Diesel,2016,Manuelle,1,157155
dacia,logan,6,Diesel,2021,Manuelle,1,139100
dacia,logan,6,Diesel,2022,Manuelle,1,153400
dacia,logan,6,Diesel,2022,Manuelle,1,161300
dacia,logan,5,Essence,2021,Manuelle,1,126000
dacia,logan,5,Essence,2021,Automatique,1,139700
dacia,logan,5,Essence,2021,Automatique,1,150500
dacia,sandero-stepway,6,Diesel,2021,Manuelle,1,152000
dacia,sandero-stepway,6,Diesel,2021,Manuelle,1,155000
dacia,sandero-stepway,6,Diesel,2021,Manuelle,1,165900
dacia,sandero-stepway,6,Essence,2021,Automatique,1,162900
dacia,sandero-stepway,6,Essence,2021,Automatique,1,172800
dacia,sandero-streetway,6,Diesel,2021,Manuelle,1,140100
dacia,sandero-streetway,6,Diesel,2021,Manuelle,1,151000
dacia,sandero-streetway,6,Diesel,2021,Manuelle,1,157900
dacia,spring,5,Electrique,2023,Automatique,1,199000
dacia,spring,5,Electrique,2023,Automatique,1,199000
dacia,spring,5,Electrique,2023,Automatique,1,209000
dacia,spring,5,Electrique,2023,Automatique,1,215000
dfsk,c31,9,Essence,2019,Manuelle,1,129000
dfsk,c35,9,Essence,2019,Manuelle,1,205000
dfsk,glory-500,,Essence,2022,Automatique,1,205000
dfsk,glory-580,9,Essence,2020,Automatique,1,275000
dfsk,glory-ix5,9,Essence,2020,Automatique,1,300000
dfsk,k01h,6,Essence,2019,Manuelle,1,113000
dfsk,k01l,,Essence,2019,Manuelle,1,89000
dfsk,k01s,,Essence,2018,Manuelle,1,104000
dfsk,k05,6,Essence,2019,Manuelle,1,89000
dfsk,super-cab,5,Diesel,2019,Manuelle,1,159000
ds,ds4,6,Diesel,2022,Automatique,1,394900
ds,ds4,6,Diesel,2022,Automatique,1,429900
ds,ds4,6,Diesel,2022,Automatique,1,449900
ds,ds7,6,Diesel,2023,Automatique,1,429900
ds,ds7,6,Diesel,2023,Automatique,1,470900
ds,ds7,6,Diesel,2023,Automatique,1,539900
ferrari,812-superfast,,Essence,2017,Automatique,1,None
ferrari,gtc4lusso,,Essence,2017,Automatique,1,None
ferrari,gtc4lusso,,Essence,2016,Automatique,1,None
fiat,500,7,Essence,2022,Automatique,1,160750
fiat,500,7,Essence,2022,Automatique,1,192150
fiat,500,7,Essence,2022,Manuelle,1,182350
fiat,500,7,Essence,2022,Manuelle,1,191550
fiat,500c,7,Essence,2022,Manuelle,1,196000
fiat,500c,7,Essence,2022,Manuelle,1,232150
fiat,500x,8,Essence,2023,Automatique,1,304000
fiat,500x,8,Essence,2023,Automatique,1,313500
fiat,doblo,6,Diesel,2023,Manuelle,1,195500
fiat,doblo,6,Diesel,2023,Manuelle,1,205500
fiat,doblo,6,Diesel,2023,Manuelle,1,220000
fiat,doblo,6,Diesel,2023,Manuelle,1,245100
fiat,doblo,6,Diesel,2023,Manuelle,1,252100
fiat,fiorino,5,Diesel,2017,Manuelle,1,125500
fiat,fiorino,5,Diesel,2017,Manuelle,1,127500
fiat,fiorino,5,Diesel,2017,Manuelle,1,129900
fiat,fullback,10,Diesel,2017,Manuelle,1,254900
fiat,fullback,10,Diesel,2017,Manuelle,1,289000
fiat,panda,7,Essence,2016,Manuelle,1,103900
fiat,panda,7,Essence,2016,Manuelle,1,114900
fiat,panda,7,Essence,2016,Manuelle,1,125900
fiat,talento,6,Diesel,2020,Manuelle,1,232900
fiat,talento,6,Diesel,2020,Manuelle,1,299900
fiat,tipo,5,Diesel,2017,Manuelle,1,166500
fiat,tipo,6,Diesel,2017,Manuelle,1,196000
fiat,tipo,6,Diesel,2017,Manuelle,1,222000
fiat,tipo,8,Essence,2017,Manuelle,1,156000
fiat,tipo-hatchback,6,Diesel,2018,Manuelle,1,184900
fiat,tipo-hatchback,6,Diesel,2018,Manuelle,1,204900
fiat,tipo-hatchback,6,Diesel,2018,Automatique,1,219900
fiat,tipo-hatchback,6,Diesel,2018,Manuelle,1,224900
fiat,tipo-hatchback,6,Diesel,2018,Manuelle,1,239900
ford,c-max,6,Diesel,2016,Manuelle,1,None
ford,ecosport,6,Diesel,2018,Manuelle,1,225000
ford,ecosport,6,Diesel,2018,Manuelle,1,255000
