marque,model,Puissance fiscale,Carburant,Ann√©e,Boite de vitesses,etat,price
mg,mg-3,,Essence,2023,Manuelle,1,164500
mg,mg-hs,,Essence,2022,Automatique,1,283500
mg,mg-hs,,Essence,2022,Automatique,1,383000
mg,mg4,,Electrique,2022,Automatique,1,369500
mg,mg4,,Electrique,2022,Automatique,1,409500
mg,mg5,,Essence,2022,Manuelle,1,185000
mg,mg5,,Essence,2022,Automatique,1,210000
mg,mg5,,Essence,2022,Automatique,1,229500
mg,zs,,Essence,2022,Automatique,1,229000
mg,zs,,Essence,2022,Automatique,1,247500
mg,zs,,Essence,2022,Automatique,1,267500
mg,zs-ev,,Electrique,2022,Automatique,1,409000
mg,zs-ev,,Electrique,2022,Automatique,1,411000
mg,zs-ev,,Electrique,2022,Automatique,1,439900
mg,zs-ev,,Electrique,2022,Automatique,1,477500
mini,cabrio,9,Essence,2021,Automatique,1,328000
mini,cabrio,9,Essence,2021,Automatique,1,396000
mini,cabrio,11,Essence,2021,Automatique,1,544000
mini,clubman,6,Diesel,2016,Manuelle,1,None
mini,clubman,8,Diesel,2016,Manuelle,1,None
mini,clubman,6,Diesel,2016,Manuelle,1,None
mini,clubman,8,Diesel,2016,Manuelle,1,None
mini,clubman,6,Diesel,2016,Manuelle,1,None
mini,clubman,8,Diesel,2016,Manuelle,1,None
mini,countryman,7,Essence,2021,Automatique,1,294000
mini,countryman,7,Essence,2021,Automatique,1,314000
mini,countryman,7,Essence,2021,Automatique,1,335000
mini,hatch-3-portes,9,Essence,2021,Automatique,1,263000
mini,hatch-3-portes,9,Essence,2021,Automatique,1,292000
mini,hatch-3-portes,9,Essence,2021,Automatique,1,323000
mini,hatch-3-portes,11,Essence,2021,Automatique,1,365000
mini,hatch-3-portes,11,Essence,2021,Automatique,1,393000
mini,hatch-3-portes,11,Essence,2021,Automatique,1,516000
mini,hatch-5-portes,9,Essence,2021,Automatique,1,273000
mini,hatch-5-portes,9,Essence,2021,Automatique,1,301000
mini,hatch-5-portes,9,Essence,2021,Automatique,1,332000
mini,hatch-5-portes,11,Essence,2021,Automatique,1,374000
mini,hatch-5-portes,11,Essence,2021,Automatique,1,402000
mitsubishi,l200,10,Diesel,2018,Manuelle,1,225000
mitsubishi,l200,10,Diesel,2018,Manuelle,1,235000
mitsubishi,l200,10,Diesel,2018,Manuelle,1,335000
mitsubishi,l200,10,Diesel,2018,Manuelle,1,355000
mitsubishi,l200,10,Diesel,2018,Automatique,1,380000
mitsubishi,outlander,8,Diesel,2016,Manuelle,1,289900
mitsubishi,outlander,8,Diesel,2016,Manuelle,1,329000
mitsubishi,outlander,8,Diesel,2016,Manuelle,1,365000
mitsubishi,pajero-sport,10,Diesel,2018,Manuelle,1,None
mitsubishi,pajero-sport,10,Diesel,2016,Manuelle,1,384000
mitsubishi,pajero-sport,10,Diesel,2016,Automatique,1,474000
nissan,evalia,6,Diesel,2016,Manuelle,1,196000
nissan,evalia,6,Diesel,2016,Manuelle,1,204000
nissan,juke,6,Essence,2020,Manuelle,1,206000
nissan,juke,6,Essence,2020,Manuelle,1,226000
nissan,juke,6,Essence,2020,Automatique,1,246000
nissan,juke,6,Essence,2020,Automatique,1,266000
nissan,micra,6,Diesel,2017,Manuelle,1,175000
nissan,micra,6,Diesel,2017,Manuelle,1,185000
nissan,navara,10,Diesel,2016,Manuelle,1,319000
nissan,navara,10,Diesel,2016,Manuelle,1,335000
nissan,navara,10,Diesel,2016,Manuelle,1,409000
nissan,qashqai,,Electrique,2023,Automatique,1,375000
nissan,qashqai,,Electrique,2023,Automatique,1,410000
nissan,qashqai,,Electrique,2023,Automatique,1,440000
nissan,qashqai,,Essence,2022,Manuelle,1,277000
nissan,qashqai,,Essence,2022,Automatique,1,297000
nissan,qashqai,,Essence,2022,Manuelle,1,307000
nissan,qashqai,,Essence,2022,Automatique,1,327000
nissan,qashqai,,Essence,2022,Manuelle,1,342000
nissan,qashqai,,Essence,2022,Automatique,1,362000
nissan,x-trail,6,Diesel,2017,Manuelle,1,348000
nissan,x-trail,6,Diesel,2017,Automatique,1,387000
nissan,x-trail,6,Diesel,2017,Automatique,1,429000
opel,astra,6,Diesel,2022,Automatique,1,289000
opel,astra,6,Diesel,2022,Automatique,1,319000
opel,combo-life,6,Diesel,2019,Manuelle,1,217000
opel,combo-life,6,Diesel,2019,Manuelle,1,233000
opel,corsa,6,Diesel,2020,Manuelle,1,179000
opel,corsa,6,Diesel,2020,Manuelle,1,206000
opel,corsa,6,Essence,2020,Manuelle,1,164000
opel,crossland,6,Diesel,2021,Manuelle,1,199000
opel,crossland,6,Diesel,2021,Manuelle,1,213000
opel,crossland,6,Diesel,2021,Manuelle,1,236000
opel,grandland,6,Diesel,2022,Automatique,1,295000
opel,grandland,6,Diesel,2022,Automatique,1,331000
opel,grandland,6,Diesel,2022,Automatique,1,361000
opel,insignia-grand-sport,8,Diesel,2018,Automatique,1,None
opel,insignia-grand-sport,8,Diesel,2018,Automatique,1,None
opel,mokka,6,Diesel,2022,Manuelle,1,245000
opel,mokka,6,Diesel,2022,Manuelle,1,270000
opel,mokka,7,Essence,2022,Automatique,1,267000
peugeot,108,6,Essence,2017,Manuelle,1,119900
peugeot,2008,6,Diesel,2020,Automatique,1,339900
peugeot,2008,6,Diesel,2020,Automatique,1,379900
peugeot,208,7,Diesel,2019,Manuelle,1,163900
peugeot,208,7,Diesel,2019,Manuelle,1,178900
peugeot,208,7,Diesel,2019,Manuelle,1,191900
peugeot,208,6,Essence,2019,Manuelle,1,143900
peugeot,3008,6,Diesel,2021,Automatique,1,340900
peugeot,3008,6,Diesel,2021,Automatique,1,359900
peugeot,3008,6,Diesel,2021,Automatique,1,397900
peugeot,301,6,Diesel,2017,Manuelle,1,166900
peugeot,308,6,Diesel,2022,Automatique,1,297900
peugeot,308,6,Diesel,2022,Automatique,1,314900
peugeot,308,6,Diesel,2022,Automatique,1,329900
peugeot,308,6,Diesel,2022,Automatique,1,349900
peugeot,5008,8,Diesel,2021,Automatique,1,394900
peugeot,508,8,Diesel,2019,Automatique,1,417900
peugeot,bipper,6,Diesel,2016,Manuelle,1,129900
peugeot,bipper,6,Diesel,2016,Manuelle,1,135900
peugeot,boxer,9,Diesel,2019,Manuelle,1,293900
peugeot,boxer,9,Diesel,2019,Manuelle,1,295900
peugeot,boxer,9,Diesel,2019,Manuelle,1,339900
peugeot,boxer,9,Diesel,2019,Manuelle,1,339900
peugeot,expert,6,Diesel,2019,Manuelle,1,249900
peugeot,expert,6,Diesel,2019,Manuelle,1,314900
peugeot,landtrek,8,Diesel,2021,Manuelle,1,259900
peugeot,partner,6,Diesel,2020,Manuelle,1,171900
peugeot,rifter,6,Diesel,2020,Manuelle,1,223900
peugeot,rifter,6,Diesel,2020,Manuelle,1,249900
peugeot,traveller,6,Diesel,2020,Manuelle,1,334900
peugeot,traveller,8,Diesel,2020,Manuelle,1,357900
porsche,718-boxster,17,Essence,2017,Automatique,1,680000
porsche,718-boxster,21,Essence,2017,Manuelle,1,830000
porsche,718-cayman,11,Essence,2017,Manuelle,1,650000
porsche,718-cayman,14,Essence,2017,Manuelle,1,810000
porsche,911,24,Essence,2016,Manuelle,1,1200000
porsche,911,24,Essence,2016,Automatique,1,1290000
porsche,911,24,Essence,2016,Automatique,1,1360000
porsche,911,29,Essence,2016,Automatique,1,1370000
porsche,911,24,Essence,2016,Automatique,1,1450000
porsche,911,24,Essence,2016,Automatique,1,1450000
porsche,911,29,Essence,2016,Automatique,1,1460000
porsche,911,29,Essence,2016,Automatique,1,1530000
porsche,911,29,Essence,2016,Automatique,1,1620000
porsche,911,29,Essence,2016,Automatique,1,1620000
porsche,911,42,Essence,2016,Automatique,1,2160000
porsche,911,42,Essence,2016,Automatique,1,2320000
porsche,911,47,Essence,2016,Automatique,1,2500000
porsche,911,47,Essence,2016,Automatique,1,2660000
porsche,cayenne,20,Hybride,2021,Automatique,1,1160000
porsche,cayenne,32,Hybride,2021,Automatique,1,2350000
porsche,cayenne,32,Essence,2021,Automatique,1,1370000
porsche,cayenne-coupe,20,Hybride,2021,Automatique,1,1260000
porsche,cayenne-coupe,32,Hybride,2020,Automatique,1,2620000
porsche,cayenne-coupe,32,Essence,2020,Automatique,1,1580000
porsche,cayenne-coupe,32,Essence,2020,Automatique,1,2460000
porsche,macan,11,Essence,2021,Automatique,1,650000
porsche,macan,20,Essence,2021,Automatique,1,760000
porsche,macan,18,Essence,2021,Automatique,1,950000
porsche,panamera,17,Hybride,2017,Automatique,1,1420000
porsche,panamera,17,Hybride,2021,Automatique,1,1740000
porsche,panamera,31,Hybride,2017,Automatique,1,2350000
porsche,panamera,17,Essence,2017,Automatique,1,1350000
porsche,panamera,31,Essence,2017,Automatique,1,1450000
porsche,panamera,42,Essence,2017,Automatique,1,1950000
porsche,taycan,0,Electrique,2021,Automatique,1,1230000
porsche,taycan,0,Electrique,2021,Automatique,1,1470000
porsche,taycan,0,Electrique,2021,Automatique,1,2030000
porsche,taycan,0,Electrique,2021,Automatique,1,2450000
porsche,taycan-cross-turismo,0,Electrique,2021,Automatique,1,1360000
porsche,taycan-cross-turismo,0,Electrique,2021,Automatique,1,1530000
porsche,taycan-cross-turismo,0,Electrique,2021,Automatique,1,2050000
renault,arkana,9,Hybride,2023,Automatique,1,316000
renault,arkana,9,Hybride,2023,Automatique,1,336000
renault,arkana,9,Hybride,2023,Automatique,1,356000
renault,austral,8,Essence,2023,Automatique,1,340000
renault,austral,7,Essence,2023,Automatique,1,360000
renault,austral,7,Essence,2023,Automatique,1,380000
renault,austral,7,Essence,2023,Automatique,1,405000
renault,captur,6,Diesel,2020,Manuelle,1,216900
renault,captur,6,Diesel,2020,Manuelle,1,236900
renault,captur,6,Essence,2020,Automatique,1,219900
renault,captur,6,Essence,2020,Automatique,1,239900
renault,clio,6,Diesel,2020,Manuelle,1,164900
renault,clio,6,Diesel,2020,Manuelle,1,184900
renault,clio,6,Diesel,2020,Manuelle,1,204900
renault,clio,6,Diesel,2020,Manuelle,1,214900
renault,clio,6,Essence,2020,Manuelle,1,148900
renault,clio,6,Diesel,2017,Manuelle,1,163900
renault,clio,6,Diesel,2017,Automatique,1,193900
renault,express,6,Diesel,2021,Manuelle,1,142000
renault,express,6,Diesel,2021,Manuelle,1,152000
renault,express,6,Diesel,2021,Manuelle,1,166000
renault,express-van,6,Diesel,2021,Manuelle,1,132000
renault,express-van,6,Diesel,2021,Manuelle,1,139000
renault,kadjar,6,Diesel,2019,Manuelle,1,252000
renault,kadjar,6,Diesel,2019,Automatique,1,293000
renault,kadjar,6,Diesel,2019,Manuelle,1,293000
renault,kadjar,6,Diesel,2019,Automatique,1,328000
renault,kadjar,6,Diesel,2019,Manuelle,1,328000
renault,kangoo,6,Diesel,2018,Manuelle,1,None
renault,kangoo,6,Diesel,2017,Manuelle,1,None
renault,kangoo,6,Diesel,2017,Manuelle,1,None
renault,kangoo,6,Diesel,2017,Manuelle,1,None
renault,koleos,8,Diesel,2022,Automatique,1,480000
renault,master,8,Diesel,2020,Manuelle,1,289900
renault,master,8,Diesel,2020,Manuelle,1,297900
renault,megane,6,Diesel,2021,Manuelle,1,211900
renault,megane,6,Diesel,2021,Manuelle,1,234900
renault,megane,6,Diesel,2021,Automatique,1,254900
renault,megane,6,Diesel,2021,Manuelle,1,259900
renault,megane,6,Diesel,2021,Automatique,1,279900
renault,megane,6,Diesel,2021,Automatique,1,283900
renault,megane,10,Essence,2020,Automatique,1,399900
renault,megane-sedan,6,Diesel,2017,Manuelle,1,215900
renault,megane-sedan,6,Diesel,2017,Manuelle,1,237900
renault,megane-sedan,6,Diesel,2017,Automatique,1,257900
renault,megane-sedan,6,Diesel,2017,Automatique,1,282900
renault,talisman,8,Diesel,2021,Automatique,1,381500
renault,talisman,8,Diesel,2021,Automatique,1,437900
renault,trafic,8,Diesel,2020,Manuelle,1,233900
renault,trafic,8,Diesel,2020,Manuelle,1,262900
renault,trafic,8,Diesel,2020,Manuelle,1,295900
renault,trafic,8,Diesel,2020,Manuelle,1,316400
seat,arona,6,Diesel,2021,Manuelle,1,228900
seat,arona,6,Diesel,2021,Manuelle,1,246900
seat,arona,6,Diesel,2021,Manuelle,1,258900
seat,ateca,8,Diesel,2021,Automatique,1,285900
seat,ateca,8,Diesel,2021,Automatique,1,353900
seat,ateca,8,Diesel,2021,Automatique,1,323300
seat,ateca,8,Diesel,2021,Automatique,1,378900
seat,ibiza,6,Diesel,2022,Manuelle,1,206900
seat,ibiza,6,Diesel,2021,Manuelle,1,246900
seat,ibiza,6,Essence,2021,Manuelle,1,226900
seat,leon,8,Diesel,2022,Automatique,1,356900
seat,mii,6,Essence,2015,Manuelle,1,None
seat,tarraco,,Diesel,2023,Automatique,1,370900
seat,tarraco,,Diesel,2023,Automatique,1,376900
seat,tarraco,,Diesel,2023,Automatique,1,418900
seat,tarraco,,Diesel,2023,Automatique,1,438900
seres,3,,Electrique,2021,Automatique,1,405000
seres,sf5,,Electrique,2021,Automatique,1,None
seres,sf5,,Electrique,2021,Automatique,1,None
skoda,kamiq,6,Diesel,2023,Manuelle,1,275000
skoda,kamiq,6,Diesel,2023,Manuelle,1,295900
skoda,kamiq,6,Diesel,2023,Manuelle,1,325000
skoda,karoq,8,Diesel,2022,Automatique,1,344000
skoda,karoq,8,Diesel,2022,Automatique,1,381000
skoda,karoq,8,Diesel,2022,Automatique,1,414000
skoda,karoq,8,Diesel,2022,Automatique,1,434000
skoda,kodiaq,8,Diesel,2022,Automatique,1,369000
skoda,kodiaq,8,Diesel,2022,Automatique,1,414000
skoda,kodiaq,8,Diesel,2022,Automatique,1,469000
skoda,kodiaq,8,Diesel,2022,Automatique,1,494000
skoda,kodiaq,8,Diesel,2022,Automatique,1,519000
skoda,octavia,8,Diesel,2021,Manuelle,1,289900
skoda,octavia,8,Diesel,2021,Automatique,1,311900
skoda,octavia,8,Diesel,2021,Manuelle,1,322900
skoda,octavia,8,Diesel,2021,Automatique,1,344900
skoda,octavia,8,Diesel,2021,Automatique,1,372900
skoda,scala,6,Diesel,2023,Manuelle,1,214900
skoda,scala,6,Diesel,2023,Manuelle,1,234900
skoda,scala,6,Diesel,2023,Manuelle,1,264900
skoda,superb,8,Diesel,2022,Automatique,1,363000
skoda,superb,8,Diesel,2022,Automatique,1,395000
skoda,superb,8,Diesel,2022,Automatique,1,473000
skoda,superb,8,Diesel,2022,Automatique,1,499000
ssangyong,korando,8,Diesel,2016,Manuelle,1,219000
ssangyong,korando,8,Diesel,2016,Automatique,1,255000
ssangyong,korando,8,Diesel,2016,Automatique,1,273500
ssangyong,rexton,8,Diesel,2013,Manuelle,1,279000
ssangyong,rexton,8,Diesel,2013,Automatique,1,316000
ssangyong,stavic,11,Diesel,2014,Manuelle,1,279700
ssangyong,stavic,11,Diesel,2014,Manuelle,1,288400
ssangyong,stavic,11,Diesel,2014,Manuelle,1,293900
ssangyong,stavic,11,Diesel,2014,Automatique,1,331900
ssangyong,tivoli,6,Diesel,2017,Manuelle,1,219000
ssangyong,xlv,6,Diesel,2017,Manuelle,1,248000
suzuki,baleno,6,Essence,2018,Manuelle,1,None
suzuki,ignis,7,Essence,2018,Manuelle,1,None
suzuki,ignis,7,Essence,2018,Manuelle,1,None
suzuki,ignis,7,Essence,2018,Automatique,1,None
suzuki,jimny,8,Essence,2022,Manuelle,1,215000
suzuki,jimny,8,Essence,2022,Automatique,1,230000
suzuki,s-cross,6,Diesel,2017,Manuelle,1,None
suzuki,s-cross,6,Diesel,2017,Automatique,1,None
suzuki,swift,7,Essence,2018,Automatique,1,164604
suzuki,vitara,6,Diesel,2018,Manuelle,1,None
suzuki,vitara,6,Diesel,2018,Manuelle,1,None
tata,super-ace,6,Diesel,2021,Manuelle,1,114900
tata,xenon,9,Diesel,2021,Manuelle,1,164900
tata,xenon,9,Diesel,2021,Manuelle,1,174900
toyota,auris,5,Diesel,2017,Manuelle,1,None
toyota,auris,5,Diesel,2017,Manuelle,1,None
toyota,c-hr,10,Hybride,2017,Automatique,1,274000
toyota,c-hr,10,Hybride,2017,Automatique,1,292000
toyota,c-hr,10,Hybride,2017,Automatique,1,324000
toyota,corolla-prestige-140,8,Hybride,2023,Automatique,1,261000
toyota,corolla-prestige-140,8,Hybride,2023,Automatique,1,266000
toyota,corolla-prestige-140,8,Hybride,2023,Automatique,1,271000
toyota,corolla-prestige-140,8,Hybride,2023,Automatique,1,319000
toyota,corolla-sport-140,,Hybride,2023,Automatique,1,273000
toyota,corolla-sport-140,,Hybride,2023,Automatique,1,278000
toyota,corolla-sport-140,10,Hybride,2019,Automatique,1,323000
toyota,fortuner,,Diesel,2018,Automatique,1,410000
toyota,fortuner,,Diesel,2018,Automatique,1,481030
toyota,fortuner,,Diesel,2018,Automatique,1,502650
toyota,hilux,10,Diesel,2017,Manuelle,1,272900
toyota,land-cruiser,18,Diesel,2017,Automatique,1,None
toyota,new-corolla-x-air,10,Hybride,2021,Automatique,1,322900
toyota,new-corolla-x-air,10,Hybride,2021,Automatique,1,333000
toyota,new-corolla-x-air,10,Hybride,2021,Automatique,1,347000
toyota,new-rav4,14,Hybride,2019,Automatique,1,390800
toyota,new-rav4,14,Hybride,2019,Automatique,1,410000
toyota,new-rav4,14,Hybride,2019,Automatique,1,466800
toyota,prado,12,Diesel,2017,Manuelle,1,497900
toyota,prado,12,Diesel,2016,Automatique,1,559000
toyota,prado,12,Diesel,2016,Automatique,1,657800
toyota,prius,10,Hybride,2017,Automatique,1,None
toyota,prius,10,Hybride,2017,Automatique,1,None
toyota,yaris,6,Hybride,2021,Automatique,1,207200
toyota,yaris,6,Hybride,2021,Automatique,1,228600
toyota,yaris,6,Essence,2021,Manuelle,1,152900
toyota,yaris,6,Essence,2021,Manuelle,1,169900
toyota,yaris-cross,9,Hybride,2022,Automatique,1,259000
toyota,yaris-cross,9,Hybride,2022,Automatique,1,287500
toyota,yaris-cross,9,Hybride,2022,Automatique,1,305000
volkswagen,arteon,8,Diesel,2018,Automatique,1,None
volkswagen,arteon,8,Diesel,2018,Automatique,1,None
volkswagen,arteon,8,Diesel,2018,Automatique,1,None
volkswagen,caddy,8,Diesel,2022,Manuelle,1,263000
volkswagen,caddy,8,Diesel,2022,Manuelle,1,308000
volkswagen,caddy,8,Diesel,2022,Manuelle,1,319000
volkswagen,caddy,8,Diesel,2022,Automatique,1,355000
volkswagen,caravelle,8,Diesel,2022,Manuelle,1,450000
volkswagen,coccinelle,8,Diesel,2020,Automatique,1,None
volkswagen,coccinelle,8,Diesel,2020,Automatique,1,None
volkswagen,coccinelle,8,Diesel,2020,Automatique,1,None
volkswagen,crafter,8,Diesel,2019,Manuelle,1,570000
volkswagen,crafter,8,Diesel,2019,Manuelle,1,610000
volkswagen,golf-8,8,Diesel,2021,Automatique,1,380000
volkswagen,golf-8,8,Diesel,2021,Automatique,1,425000
volkswagen,jetta,6,Diesel,2016,Automatique,1,None
volkswagen,jetta,8,Diesel,2017,Manuelle,1,None
volkswagen,jetta,8,Diesel,2017,Manuelle,1,None
volkswagen,jetta,8,Diesel,2017,Manuelle,1,None
volkswagen,jetta,8,Diesel,2017,Automatique,1,None
volkswagen,jetta,6,Diesel,2016,Manuelle,1,None
volkswagen,passat,8,Diesel,2020,Automatique,1,None
volkswagen,passat,8,Diesel,2020,Automatique,1,None
volkswagen,passat,8,Diesel,2020,Automatique,1,None
volkswagen,polo,6,Essence,2018,Manuelle,1,None
volkswagen,polo,6,Essence,2018,Manuelle,1,None
volkswagen,polo,6,Essence,2018,Manuelle,1,None
volkswagen,t-roc,8,Diesel,2022,Automatique,1,355000
volkswagen,t-roc,8,Diesel,2022,Automatique,1,385000
volkswagen,t-roc,8,Diesel,2022,Automatique,1,405000
volkswagen,t-roc,8,Diesel,2022,Automatique,1,425000
volkswagen,tiguan,8,Diesel,2022,Automatique,1,400000
volkswagen,tiguan,8,Diesel,2022,Automatique,1,455000
volkswagen,tiguan,8,Diesel,2022,Automatique,1,495000
volkswagen,touareg,12,Diesel,2018,Automatique,1,520000
volkswagen,touareg,12,Diesel,2022,Automatique,1,595000
volkswagen,touareg,12,Diesel,2018,Automatique,1,709000
volkswagen,touareg,12,Diesel,2018,Automatique,1,750000
volkswagen,touareg,12,Diesel,2018,Automatique,1,890000
volkswagen,touran,8,Diesel,2016,Manuelle,1,None
volkswagen,touran,8,Diesel,2016,Manuelle,1,None
volvo,s60,11,Hybride,2020,Automatique,1,None
volvo,s60,11,Hybride,2020,Automatique,1,None
volvo,s60,11,Essence,2019,Automatique,1,None
volvo,s60,11,Essence,2019,Automatique,1,None
volvo,s90,8,Diesel,2020,Automatique,1,680000
volvo,xc40,8,Hybride,2021,Automatique,1,550000
volvo,xc40,8,Hybride,2021,Automatique,1,580000
volvo,xc40,8,Hybride,2021,Automatique,1,610000
volvo,xc40,11,Essence,2021,Automatique,1,420000
volvo,xc40,11,Essence,2021,Automatique,1,440000
volvo,xc40,11,Essence,2021,Automatique,1,450000
volvo,xc60,8,Diesel,2020,Automatique,1,560000
volvo,xc60,8,Diesel,2020,Automatique,1,620000
volvo,xc90,11,Electrique,2017,Automatique,1,950000
volvo,xc90,11,Essence,2017,Automatique,1,980000
